country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ESP,Spain,COMPOSTILLA II GR 5,WRI1006393,1005.1399999999999,42.6125,-6.5647,Coal,,,,1984.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,5183.446365891674
ESP,Spain,CONSO 2,WRI1006395,268.02,42.1142,-7.2090,Hydro,,,,1975.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,735.4696580960785
ESP,Spain,CONSOLL ORELLANA,WRI1006396,49.9,39.0212,-5.5333,Solar,,,,2012.0,RUSTICAS VEGAS ALTAS  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,335.6347583373384
ESP,Spain,CONTRERAS II 1,WRI1006398,13.99,39.5333,-1.6000,Hydro,,,,2009.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,38.38974896188397
ESP,Spain,CORBERA,WRI1006400,49.2,42.6469,-6.3204,Wind,,,,2010.0,BON VENT DE CORBERA  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,227.00850182029777
ESP,Spain,CORNATEL GR 1,WRI1006401,130.66,42.4496,-6.9476,Hydro,,,,1963.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,358.542144343085
ESP,Spain,COTASA,WRI1006403,14071,40.0667,-0.2000,Gas,,,,,TIERRA ATOMIZADA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,25.428140270950763
ESP,Spain,CRISTOBAL COLON,WRI1006404,390.94,37.2156,-6.9430,Gas,,,,2006.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,706.4797923051304
ESP,Spain,CT ESCOMBRERAS 5,WRI1006406,537.28,37.5645,-0.9513,Oil,,,,1968.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1625.7693932141353
ESP,Spain,CT GUARDO 2,WRI1006407,485.85,42.8261,-4.8463,Coal,,,,1984.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,2505.499151231142
ESP,Spain,CT LADA 4,WRI1006408,347.7,43.3082,-5.7001,Coal,,,,1981.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1793.0679322487765
ESP,Spain,CT SANTURCE 2,WRI1006409,897.02,43.3400,-3.0539,Oil,,,,1972.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,2714.3159267066403
ESP,Spain,CTCC AS PONTES  GRUPO 5,WRI1006410,855.67,43.4451,-7.8621,Gas,,,,2008.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1546.3077809426793
ESP,Spain,CTCC CASTEJON  GRUPO 1,WRI1006412,424.91,42.1718,-1.6773,Gas,,,,2002.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,767.8680323025861
ESP,Spain,CTCC CASTELLON  GRUPO 4,WRI1006413,839.35,39.9592,-0.0010,Gas,,,,2008.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1516.8154030575313
ESP,Spain,CTCC ESCATRON,WRI1006414,274635,41.2977,-0.3376,Gas,,,,2007.0,GLOBAL 3 COMBI  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,496.3014215985049
ESP,Spain,CTCC ESCOMBRERAS,WRI1006415,815.64,37.5732,-0.9392,Gas,,,,2006.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1473.968327098165
ESP,Spain,CTCC PLANA DEL VENT 2,WRI1006416,819.03,40.9596,0.8692,Gas,,,,2007.0,ALPIQ ENERGIA ESPANA  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1480.0945011809254
ESP,Spain,CTCC SABON  GRUPO 3,WRI1006417,391.31,43.3290,-8.5030,Gas,,,,2008.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,707.1484307743402
ESP,Spain,CTCC SOTO DE RIBERA  GRUPO 5,WRI1006418,854.1700000000001,43.3161,-5.8777,Gas,,,,2011.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1543.5970844458825
ESP,Spain,Central de San Pedro II Grupo 1,WRI1006331,23.11,38.7288,-2.0050,Hydro,,,,,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,63.415804039252215
ESP,Spain,DOIRAS 1,WRI1006423,61.94,43.3891,-6.8232,Hydro,,,,1944.0,VIESGO GENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,169.968624067126
ESP,Spain,DUQUE,WRI1006425,12.56,36.9402,-3.3610,Hydro,,,,1982.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,34.46570743111241
ESP,Spain,ECOCARBURANTES,WRI1006426,21666,37.6051,-0.9862,Gas,,,,2012.0,ECOCARBURANTES ESPANOLES S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,39.15330019973131
ESP,Spain,EL CANTO (AMPLIADA CON RE-0951),WRI1006434,15.18,41.0845,-3.8599,Wind,,,,,SISTEMAS ENERGETICOS VALLE DE SEDANO  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,70.04042800065284
ESP,Spain,EL CARCHE,WRI1006435,24.75,38.4545,-1.2140,Wind,,,,,ENRON WIND DE ESPANA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,114.19635000106442
ESP,Spain,EL CERRO - AMPLIACION (DE 1206),WRI1006436,30.0,40.3167,-5.9167,Wind,,,,,SISTEMAS ENERGETICOS VALLE DE SEDANO  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,EL MORALEJO II,WRI1006440,12.0,38.9667,-1.2167,Wind,,,,,INICIATIVAS EOLICAS DE ALPERA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,55.367927273243346
ESP,Spain,EL NEGREDO,WRI1006442,18.0,41.3268,-3.3144,Wind,,,,2009.0,ENERGIAS NATURALES EL NEGREDO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,83.05189090986504
ESP,Spain,EL PARAMO,WRI1006444,44.0,42.6487,-3.5904,Wind,,,,,SINAE  ENERGIA Y MEDIO AMBIENTE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,203.01573333522563
ESP,Spain,EL PARAMO,WRI1023632,24.0,42.4098,-3.7632,Wind,,,,2010.0,EL PARAMO PARQUE EOLICO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,110.73585454648669
ESP,Spain,EL PUEYO,WRI1006446,14.0,42.3764,-0.0026,Hydro,,,,,CONFEDERACION HIDROGRAFICA DEL EBRO,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,38.4171898117495
ESP,Spain,EL PULPAL,WRI1006447,17.25,41.7790,-1.9839,Wind,,,,2000.0,EOLICA DEL MONCAYO  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,79.59139545528733
ESP,Spain,ENCE - PONTEVEDRA $$,WRI1006454,26.62,42.4167,-8.6667,Gas,,,,2008.0,GRUPO EMPRESARIAL ENCE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,48.10582716315182
ESP,Spain,ENCE ENERGIA HUELVA  S.L.U. $$,WRI1006455,50.0,37.2583,-6.9508,Gas,,,,2012.0,ENCE ENERGIA HUELVA S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,90.3565498932228
ESP,Spain,ENEMANSA,WRI1006456,16.0,39.2379,-3.4233,Oil,,,,,ENEMANSA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,48.41481218624585
ESP,Spain,ENERGYWORKS CARBALLO  S.L.,WRI1006460,13.18,43.2130,-8.6910,Oil,,,,2012.0,ENERGYWORKS CARBALLO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,39.88170153842001
ESP,Spain,ENTREPENAS GRUPO 1,WRI1006462,40.8,40.5175,-2.7925,Hydro,,,,1956.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,111.95866745138426
ESP,Spain,ERISTE 1,WRI1006463,87.6,42.5899,0.4927,Hydro,,,,1969.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,240.38184482208973
ESP,Spain,ESCALES 1,WRI1006464,35.85,42.3161,0.7463,Hydro,,,,1955.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,98.37544676794427
ESP,Spain,ESCATRON,WRI1006465,804.36,41.2977,-0.3376,Gas,,,,2008.0,VIESGO GENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1453.583889442254
ESP,Spain,ESCATRON GR 5,WRI1006466,65.0,41.2961,-0.3376,Coal,,,,1990.0,VIESGO GENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,335.20108023057367
ESP,Spain,ESCOMBRERAS GRUPO 1,WRI1006467,1199.25,7.5732,-0.9392,Gas,,,,2006.0,GDF SUEZ CARTAGENA ENERGIA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,2167.201849188949
ESP,Spain,EUME GR 1,WRI1006471,54.4,43.4270,-8.0671,Hydro,,,,1960.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,149.27822326851233
ESP,Spain,EXTRESOL-1,WRI1006473,149.8,38.6400,-6.7440,Solar,,,,2009.0,EXTRESOL-1  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1007.5768897581822
ESP,Spain,FERTIMOLINA,WRI1006477,10.0,40.8436,-1.8876,Gas,,,,2000.0,FERTIMOLINA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,18.07130997864456
ESP,Spain,FINSA-SANTIAGO,WRI1006480,23.96,42.8805,-8.5457,Gas,,,,2002.0,COGENERACION DEL NOROESTE  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,43.29885870883237
ESP,Spain,FLIX 1,WRI1006481,52.52,41.2331,0.5472,Hydro,,,,1948.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,144.1193434937917
ESP,Spain,FORESTAL DEL ATLANTICO,WRI1006483,24.8,43.4604,-8.2551,Oil,,,,2012.0,FORESTAL DEL ATLANTICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,75.04295888868106
ESP,Spain,FRIEIRA GRUPO 1,WRI1006486,160.61,42.1538,-8.1933,Hydro,,,,1970.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,440.7274896903634
ESP,Spain,FUENTE ALAMO III,WRI1006489,75.0,37.7000,-1.1000,Waste,,,,,CARDENAL BELLUGA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,265.16928056404515
ESP,Spain,GABRIEL Y GALAN,WRI1006492,110.4,40.2211,-6.1330,Hydro,,,,1982.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,302.94698251551034
ESP,Spain,GARONA VERDA,WRI1006494,14.95,42.7753,-3.2073,Gas,,,,1999.0,NEO SC ARAN  SLU,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,27.016608418073616
ESP,Spain,GENSABON,WRI1006500,12.0,43.3048,-8.5075,Gas,,,,1999.0,GENSABON  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,21.685571974373474
ESP,Spain,GRADO,WRI1006504,27.2,39.8770,-0.0558,Wind,,,,2005.0,BIOVENT ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,125.50063515268494
ESP,Spain,GRADO II 1,WRI1006505,25.71,39.8770,-0.0558,Hydro,,,,1968.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,70.55042500429141
ESP,Spain,GRANADILLA 1  GAS 1,WRI1006506,693.34,28.0863,-16.4939,Oil,Gas,,,1990.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,2097.995367575731
ESP,Spain,GRUPO TURBO-GENERADOR 2 TIRME-SON REUS,WRI1006520,74.80000000000001,39.5694,2.6502,Waste,,,,2010.0,TIRME  S.A,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,264.4621624825411
ESP,Spain,GUADALMENA,WRI1006522,15.2,38.3119,-3.0422,Hydro,,,,1970.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,41.71009179561374
ESP,Spain,GUASCOR,WRI1006523,13.5,42.2793,-1.7463,Gas,,,,,GUASCOR INVESTIGACION Y DESARROLLO,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,24.396268471170156
ESP,Spain,GUIA DE ISORA GAS 1,WRI1006524,43.1,28.2115,-16.7795,Oil,,,,2006.0,UNELCO,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,130.41740032669975
ESP,Spain,GUIJO DE GRANADILLA 2,WRI1006525,52.209999999999994,40.1935,-6.1634,Hydro,,,,1982.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,143.2686771479601
ESP,Spain,GUILLENA 1,WRI1006526,207.99,37.6410,-6.0724,Hydro,,,,1973.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,570.74223635327
ESP,Spain,HEDROSO-ACIBEROS,WRI1006527,31.45,42.0357,-6.9054,Wind,,,,2004.0,IBEREOLICA HEDROSO-ACIBEROS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,145.11010939529194
ESP,Spain,HELIOS I,WRI1006528,99.8,39.2385,-3.4749,Solar,,,,2012.0,HELIOS I HYPERION ENERGY INVESTMENTS  S.L,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,671.2695166746768
ESP,Spain,HORTA MEDIO AMBIENTE,WRI1006533,14.94,42.8561,-7.1636,Waste,,,,,HORTA MEDIO AMBIENTE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,52.8217206883578
ESP,Spain,HOYA DEL MORAL,WRI1006534,40.8,38.8299,-3.5781,Wind,,,,,PROVENTO RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,188.25095272902738
ESP,Spain,IP 1,WRI1006560,88.85,42.7163,-0.5256,Hydro,,,,1969.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,243.81195105528164
ESP,Spain,IZNAJAR 1,WRI1006562,76.71000000000001,37.2667,-4.4143,Hydro,,,,1969.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,210.49875931852176
ESP,Spain,JINAMAR 10  GAS 2,WRI1006564,234.46000000000004,28.0424,-15.4114,Oil,,,,1989.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,709.4585540742002
